# wavelength, intensity
5.682326610389610551e+02 5.293872358694619606e+02
5.688477454545454748e+02 5.303310225628919170e+02
5.694628298701298945e+02 5.318868142515760837e+02
5.700779142857143142e+02 5.328908362987361897e+02
5.706929987012987340e+02 5.358555398916272452e+02
5.713080831168831537e+02 5.394442502078001098e+02
5.719231675324675734e+02 5.410858551245837589e+02
5.725382519480519932e+02 5.435699688065179771e+02
5.731533363636362992e+02 5.469269389706054199e+02
5.737684207792208326e+02 5.494203968477124818e+02
5.743835051948051387e+02 5.530076353612138291e+02
5.749985896103896721e+02 5.543641110865947894e+02
5.756136740259739781e+02 5.561332214599896133e+02
5.762287584415585115e+02 5.600196340641269899e+02
5.768438428571428176e+02 5.617421640139882584e+02
5.774589272727272373e+02 5.652421601245248439e+02
5.780740116883116571e+02 5.675433185939424447e+02
5.786890961038960768e+02 5.692659349828330733e+02
5.793041805194804965e+02 5.730916501886895276e+02
5.799192649350649162e+02 5.759065105231168218e+02
5.805343493506493360e+02 5.776778868478016875e+02
5.811494337662337557e+02 5.807932722154555449e+02
5.817645181818181754e+02 5.831408323914853327e+02
5.823796025974025952e+02 5.848142505794374983e+02
5.829946870129870149e+02 5.891450292627298495e+02
5.836097714285714346e+02 5.885820723397389429e+02
5.842248558441558544e+02 5.913035655826726043e+02
5.848399402597402741e+02 5.928854741510926942e+02
5.854550246753246938e+02 5.976306100687313574e+02
5.860701090909091135e+02 5.972741009928171252e+02
5.866851935064935333e+02 6.022232234581907733e+02
5.873002779220779530e+02 6.046672708307274888e+02
5.879153623376623727e+02 6.068767352032742792e+02
5.885304467532467925e+02 6.095050077379288496e+02
5.891455311688312122e+02 6.131888551659578752e+02
5.897606155844155182e+02 6.142874286091425802e+02
5.903757000000000517e+02 6.151338085094013195e+02
5.909907844155843577e+02 6.184249392805392063e+02
5.916058688311688911e+02 6.214879184244479120e+02
5.922209532467531972e+02 6.216099421315386735e+02
5.928360376623377306e+02 6.232399301883332328e+02
5.934511220779220366e+02 6.257239602834910102e+02
5.940662064935064564e+02 6.277974150625641414e+02
5.946812909090908761e+02 6.306298663584324231e+02
5.952963753246752958e+02 6.350910242947664983e+02
5.959114597402597155e+02 6.361756837096008894e+02
5.965265441558441353e+02 6.402734047820160868e+02
5.971416285714285550e+02 6.465451019651460456e+02
5.977567129870129747e+02 6.508753186205884731e+02
5.983717974025973945e+02 6.543822744714392456e+02
5.989868818181818142e+02 6.583345111603604209e+02
5.996019662337662339e+02 6.633621654026514989e+02
6.002170506493506537e+02 6.660452290221626299e+02
6.008321350649350734e+02 6.711052023294089395e+02
