# wavelength, intensity
7.423015506493507019e+02 1.397599792018333346e+03
7.429166350649350079e+02 1.402506363699102849e+03
7.435317194805195413e+02 1.408562656649443170e+03
7.441468038961038474e+02 1.415269802778439043e+03
7.447618883116883808e+02 1.422953997442394893e+03
7.453769727272726868e+02 1.431241840893940662e+03
7.459920571428571066e+02 1.431276091418342276e+03
7.466071415584415263e+02 1.439208999479192926e+03
7.472222259740259460e+02 1.447775766144584168e+03
7.478373103896103657e+02 1.457968453312683550e+03
7.484523948051947855e+02 1.467210982582404313e+03
7.490674792207792052e+02 1.475724539799396553e+03
7.496825636363636249e+02 1.486918338224847275e+03
7.502976480519480447e+02 1.491137596290663623e+03
7.509127324675324644e+02 1.504420833454325248e+03
7.515278168831168841e+02 1.508695925777378761e+03
7.521429012987013039e+02 1.517323421236389322e+03
7.527579857142857236e+02 1.527796250001345243e+03
7.533730701298700296e+02 1.539404677046621373e+03
7.539881545454545630e+02 1.544020435813808945e+03
7.546032389610388691e+02 1.548522877248483383e+03
7.552183233766234025e+02 1.555906490901042162e+03
7.558334077922077086e+02 1.564042093740348719e+03
7.564484922077922420e+02 1.572765637607721374e+03
7.570635766233765480e+02 1.578821595747108859e+03
7.576786610389610814e+02 1.592217320168143260e+03
