# wavelength, intensity
6.015624062937063172e+02 4.561953792925138584e-01
6.020746052947052931e+02 4.603682822360064542e-01
6.025868042957042690e+02 4.629170298104997028e-01
6.030990032967033585e+02 4.632861092449961360e-01
6.036112022977023344e+02 4.666030731542252230e-01
6.041234012987013102e+02 4.691079760206564586e-01
6.046356002997002861e+02 4.705615928291344008e-01
6.051477993006992619e+02 4.721533180359425708e-01
6.056599983016983515e+02 4.731647956578748926e-01
6.061721973026973274e+02 4.753228621010840982e-01
6.066843963036963032e+02 4.760670807012823968e-01
6.071965953046952791e+02 4.783219125709638475e-01
6.077087943056942549e+02 4.794122181571120467e-01
6.082209933066933445e+02 4.811201281321651479e-01
6.087331923076923204e+02 4.797953818062467568e-01
6.092453913086912962e+02 4.828055519965140374e-01
6.097575903096903858e+02 4.839700672422288519e-01
6.102697893106893616e+02 4.853772030350489985e-01
6.107819883116883375e+02 4.852868287716726736e-01
6.112941873126873134e+02 4.877403159587470061e-01
6.118063863136862892e+02 4.896065844703124115e-01
6.123185853146853788e+02 4.917457133994958540e-01
6.128307843156843546e+02 4.929933095768374018e-01
6.133429833166833305e+02 4.933008998133212031e-01
6.138551823176823063e+02 4.965662405398865165e-01
6.143673813186812822e+02 4.984988896135909009e-01
6.148795803196803718e+02 4.968597710873540740e-01
6.153917793206793476e+02 4.956732136620578544e-01
6.159039783216783235e+02 4.985819775449258917e-01
6.164161773226772993e+02 4.977639111337195388e-01
6.169283763236762752e+02 4.978165365363996231e-01
6.174405753246753648e+02 4.978178002187810258e-01
6.179527743256743406e+02 4.993870687462140245e-01
6.184649733266733165e+02 5.001910272245693179e-01
6.189771723276724060e+02 5.012799570308014152e-01
6.194893713286712682e+02 4.996588389567203081e-01
6.200015703296703578e+02 4.986835445815607781e-01
6.205137693306693336e+02 5.007957850182351844e-01
6.210259683316683095e+02 5.023882039070534100e-01
6.215381673326673990e+02 5.011995474494909120e-01
6.220503663336663749e+02 5.016606878493260480e-01
6.225625653346653507e+02 5.023321906941494719e-01
6.230747643356643266e+02 5.015736522408723586e-01
6.235869633366633025e+02 5.036490565540260311e-01
6.240991623376623920e+02 5.038860348182850890e-01
6.246113613386613679e+02 5.051809479108083645e-01
6.251235603396603437e+02 5.066226617115434649e-01
6.256357593406593196e+02 5.082025252302183604e-01
6.261479583416582955e+02 5.111082798781190206e-01
6.266601573426573850e+02 5.110184383151601395e-01
6.271723563436563609e+02 5.142993187862940907e-01
6.276845553446553367e+02 5.128408695830684039e-01
6.281967543456543126e+02 5.161635576029872663e-01
6.287089533466532885e+02 5.189594589390528201e-01
6.292211523476523780e+02 5.180235901067483661e-01
6.297333513486513539e+02 5.220350395914049590e-01
6.302455503496503297e+02 5.225519464926611235e-01
6.307577493506494193e+02 5.256506969176737432e-01
6.312699483516483951e+02 5.285949214221040693e-01
6.317821473526473710e+02 5.298260942951711350e-01
6.322943463536463469e+02 5.313941169869487169e-01
6.328065453546453227e+02 5.358463375562184661e-01
6.333187443556444123e+02 5.354035848524547614e-01
6.338309433566433881e+02 5.396512104357583661e-01
6.343431423576423640e+02 5.438807531292749742e-01
6.348553413586413399e+02 5.467909811101795414e-01
6.353675403596403157e+02 5.514069997322414984e-01
6.358797393606394053e+02 5.536752705958357668e-01
6.363919383616383811e+02 5.617565539254849583e-01
6.369041373626373570e+02 5.668081359526924157e-01
6.374163363636363329e+02 5.713075407716933229e-01
6.379285353646353087e+02 5.772678878369968958e-01
6.384407343656343983e+02 5.833885020574307578e-01
6.389529333666333741e+02 5.885434770207236266e-01
6.394651323676323500e+02 5.944778130949527339e-01
6.399773313686314395e+02 5.991537373714327375e-01
6.404895303696304154e+02 6.039786470622685588e-01
6.410017293706293913e+02 6.075526522865367651e-01
6.415139283716283671e+02 6.115104339193508931e-01
6.420261273726273430e+02 6.166417242835782186e-01
6.425383263736264325e+02 6.211167690890783133e-01
6.430505253746254084e+02 6.270941788569014408e-01
6.435627243756243843e+02 6.311830876928209433e-01
6.440749233766233601e+02 6.385246092282392816e-01
6.445871223776223360e+02 6.434005320028944874e-01
6.450993213786214255e+02 6.479608789434673222e-01
6.456115203796204014e+02 6.508117199007004139e-01
6.461237193806193773e+02 6.557924933759353703e-01
6.466359183816183531e+02 6.588901129746057572e-01
6.471481173826173290e+02 6.647741740222546936e-01
6.476603163836164185e+02 6.685839592099230844e-01
6.481725153846153944e+02 6.741369798461047669e-01
6.486847143856143703e+02 6.750636981970670192e-01
6.491969133866134598e+02 6.837465594057574592e-01
6.497091123876124357e+02 6.881822370889197904e-01
6.502213113886114115e+02 6.933028899230140318e-01
6.507335103896103874e+02 6.968924655768654608e-01
6.512457093906093633e+02 6.999849690570359995e-01
6.517579083916084528e+02 7.024154579164800793e-01
6.522701073926074287e+02 7.041450195267757728e-01
6.527823063936064045e+02 7.088037133413276347e-01
6.532945053946053804e+02 7.117918107540400774e-01
6.538067043956043563e+02 7.152814096300952329e-01
6.543189033966034458e+02 7.180519507231811760e-01
6.548311023976024217e+02 7.196978278957898434e-01
6.553433013986013975e+02 7.223478796815264724e-01
6.558555003996003734e+02 7.240453384953200455e-01
6.563676994005993492e+02 7.261036985832119983e-01
6.568798984015984388e+02 7.242540844746521156e-01
6.573920974025974147e+02 7.276431517574651897e-01
6.579042964035963905e+02 7.264660404730900467e-01
6.584164954045954801e+02 7.279383707258840763e-01
6.589286944055943422e+02 7.264572851382820051e-01
6.594408934065934318e+02 7.251830631460174370e-01
6.599530924075924077e+02 7.239598421643267390e-01
6.604652914085913835e+02 7.272806977328823974e-01
6.609774904095904731e+02 7.255447102725800512e-01
6.614896894105894489e+02 7.252594696782539430e-01
6.620018884115884248e+02 7.268950927256597749e-01
6.625140874125874006e+02 7.280971483997682459e-01
6.630262864135863765e+02 7.264368105999221559e-01
6.635384854145854661e+02 7.263637895684914580e-01
6.640506844155844419e+02 7.287058888618641594e-01
6.645628834165834178e+02 7.290185575965761888e-01
6.650750824175823936e+02 7.308550258265342769e-01
6.655872814185813695e+02 7.298092883530783448e-01
6.660994804195804591e+02 7.322845843687969536e-01
6.666116794205794349e+02 7.344038455072174898e-01
6.671238784215784108e+02 7.362712437074585559e-01
6.676360774225773866e+02 7.366108364753860549e-01
6.681482764235763625e+02 7.368687893095869912e-01
6.686604754245754521e+02 7.384884670981171073e-01
6.691726744255744279e+02 7.418483149752772565e-01
6.696848734265734038e+02 7.441400938349085337e-01
6.701970724275724933e+02 7.486624709880282946e-01
6.707092714285714692e+02 7.515022566894113965e-01
6.712214704295704450e+02 7.533029603640887251e-01
6.717336694305694209e+02 7.577336071563974818e-01
6.722458684315683968e+02 7.601760227501117573e-01
6.727580674325674863e+02 7.606963261896450001e-01
6.732702664335664622e+02 7.645154795179933682e-01
6.737824654345654380e+02 7.689731051303627662e-01
6.742946644355644139e+02 7.700593122665145840e-01
6.748068634365633898e+02 7.753807678825345162e-01
6.753190624375624793e+02 7.777222516693143017e-01
6.758312614385614552e+02 7.834098273969959392e-01
6.763434604395604310e+02 7.853695844723490582e-01
6.768556594405594069e+02 7.886431566771038293e-01
6.773678584415583828e+02 7.926542723517071565e-01
6.778800574425574723e+02 7.958100913299144263e-01
6.783922564435564482e+02 7.971638104364536792e-01
6.789044554445554240e+02 8.002909107636101416e-01
6.794166544455545136e+02 8.045808374957785780e-01
6.799288534465534894e+02 8.069685473567236311e-01
6.804410524475524653e+02 8.129555797178686927e-01
6.809532514485514412e+02 8.125524834997489565e-01
6.814654504495504170e+02 8.166897353030625473e-01
6.819776494505495066e+02 8.190645330264760826e-01
6.824898484515484824e+02 8.250854748078653156e-01
6.830020474525474583e+02 8.267545566627303444e-01
6.835142464535464342e+02 8.282997232218284323e-01
6.840264454545454100e+02 8.308988085488572262e-01
6.845386444555444996e+02 8.361833436037996448e-01
6.850508434565434754e+02 8.367828200675503370e-01
6.855630424575424513e+02 8.398719746872816971e-01
6.860752414585414272e+02 8.442654491697174635e-01
6.865874404595404030e+02 8.489652489495824739e-01
6.870996394605394926e+02 8.516565654813790243e-01
6.876118384615384684e+02 8.553244117150862191e-01
6.881240374625374443e+02 8.565668371895513999e-01
6.886362364635365338e+02 8.595953218115026662e-01
6.891484354645355097e+02 8.615564576590539758e-01
6.896606344655344856e+02 8.632579341093006287e-01
6.901728334665334614e+02 8.665529553217103942e-01
6.906850324675324373e+02 8.660821986189529698e-01
6.911972314685315268e+02 8.700401384052892650e-01
6.917094304695305027e+02 8.710826350855326305e-01
6.922216294705294786e+02 8.738886719108214240e-01
6.927338284715284544e+02 8.772956873538507727e-01
6.932460274725274303e+02 8.808452164205338164e-01
6.937582264735265198e+02 8.799134311837459865e-01
6.942704254745254957e+02 8.787649031164210811e-01
6.947826244755244716e+02 8.805260963031388277e-01
6.952948234765234474e+02 8.815553680539346404e-01
6.958070224775224233e+02 8.851118818963135126e-01
6.963192214785215128e+02 8.857795635035556892e-01
6.968314204795204887e+02 8.897491953440727075e-01
6.973436194805194646e+02 8.923498228169463031e-01
6.978558184815185541e+02 8.948023419245010324e-01
6.983680174825174163e+02 8.974107760302035830e-01
6.988802164835165058e+02 8.956132969310162117e-01
6.993924154845154817e+02 8.953309396268582798e-01
6.999046144855144576e+02 9.035853570417410330e-01
7.004168134865135471e+02 9.026285238446837278e-01
7.009290124875125230e+02 9.069171791033249219e-01
7.014412114885114988e+02 9.070636985570651456e-01
7.019534104895104747e+02 9.127228752041020021e-01
7.024656094905094506e+02 9.160183074560450667e-01
7.029778084915085401e+02 9.198477588969040664e-01
7.034900074925075160e+02 9.217453028809614590e-01
7.040022064935064918e+02 9.237699433391174386e-01
7.045144054945054677e+02 9.226731864811058559e-01
